pips,entry_time,exit_time,reason
-10.000000000000009,2025-04-10 19:02:00+00:00,2025-04-10 19:16:00+00:00,stop
-10.000000000000009,2025-04-10 19:04:00+00:00,2025-04-10 19:16:00+00:00,stop
-10.000000000000009,2025-04-10 19:03:00+00:00,2025-04-10 19:21:00+00:00,stop
-10.000000000000009,2025-04-10 19:07:00+00:00,2025-04-10 19:21:00+00:00,stop
-10.000000000000009,2025-04-10 19:08:00+00:00,2025-04-10 19:21:00+00:00,stop
-1.4999999999998348,2025-04-10 19:16:00+00:00,2025-04-10 19:41:00+00:00,mean
-1.2999999999996348,2025-04-10 19:17:00+00:00,2025-04-10 19:41:00+00:00,mean
2.500000000000835,2025-04-10 19:21:00+00:00,2025-04-10 19:41:00+00:00,mean
4.20000000000087,2025-04-10 19:22:00+00:00,2025-04-10 19:41:00+00:00,mean
3.1000000000003247,2025-04-10 19:23:00+00:00,2025-04-10 19:41:00+00:00,mean
7.599999999999829,2025-04-10 19:59:00+00:00,2025-04-10 20:12:00+00:00,mean
14.500000000000624,2025-04-10 21:12:00+00:00,2025-04-10 21:18:00+00:00,mean
